3 gtr_params.txt TEIT.tre 0.000000
3 gtr_params.txt Intron.Homogenous.tre 0.172303
3 gtr_params.txt WGT-Best.tre 0.384312
3 gtr_params.txt TENT.tre 0.423089
3 gtr_params.txt Exon.Heterogenous.c12.tre 0.000000
3 gtr_params.txt TENT.50%.tre 0.406783
3 gtr_params.txt Exon.Amino_Acid.tre 0.089350
3 gtr_params.txt Exon.Heterogenous.c123.tre 0.000335
3 gtr_params.txt TENT+C3.tre 0.420630
3 gtr_params.txt TENT+outgroup.tre 0.423184
3 gtr_params.txt Intron-partitioned.tre 0.132793
4 gtr_params.txt tree.nwk 0.481647
4 HKY85_params.txt tree.nwk 0.399065
4 JC69_params.txt tree.nwk 0.000096
4 K80_params.txt tree.nwk 0.369393
4 F81_params.txt tree.nwk 0.000101
4 TN93_params.txt tree.nwk 0.403917
4 gtr_params.txt Exon.c123-RY-unpartitioned.tre 0.004195
4 gtr_params.txt Exon.c123-unpartitioned.tre 0.012378
4 gtr_params.txt TENT.25%.tre 0.448389
4 gtr_params.txt Exon.c1-unpartitioned.tre 0.000000
4 gtr_params.txt Exon.c12-unpartitioned.tre 0.000000
4 gtr_params.txt Exon.Homogenous.c123.tre 0.000003
4 gtr_params.txt Exon.c12-partitioned.tre 0.000000
4 gtr_params.txt Intron.Heterogenous.tre 0.009535
4 gtr_params.txt Exon.c123-partitioned.tre 0.004268
4 gtr_params.txt UCE.unpartitioned.tre 0.382970
4 gtr_params.txt Intron-unpartitioned.tre 0.204059
4 gtr_params.txt Exon.c3-unpartitioned.tre 0.056843
4 gtr_params.txt TENT.75%.tre 0.481706
4 gtr_params.txt Exon.c2-unpartitioned.tre 0.000000
4 gtr_params.txt WGT-Alternative.tre 0.481111
4 gtr_params.txt Exon.Homogenous.c12.tre 0.000000
4 gtr_params.txt TEIT.tre 0.000001
4 gtr_params.txt Intron.Homogenous.tre 0.260455
4 gtr_params.txt WGT-Best.tre 0.442337
4 gtr_params.txt TENT.tre 0.481647
4 gtr_params.txt Exon.Heterogenous.c12.tre 0.000000
4 gtr_params.txt TENT.50%.tre 0.458182
4 gtr_params.txt Exon.Amino_Acid.tre 0.162363
4 gtr_params.txt Exon.Heterogenous.c123.tre 0.004927
4 gtr_params.txt TENT+C3.tre 0.481503
4 gtr_params.txt TENT+outgroup.tre 0.481659
4 gtr_params.txt Intron-partitioned.tre 0.193048
5 gtr_params.txt tree.nwk 0.472318
5 HKY85_params.txt tree.nwk 0.385812
5 JC69_params.txt tree.nwk 0.000046
5 K80_params.txt tree.nwk 0.349982
5 F81_params.txt tree.nwk 0.000059
5 TN93_params.txt tree.nwk 0.386119
5 gtr_params.txt Exon.c123-RY-unpartitioned.tre 0.004137
5 gtr_params.txt Exon.c123-unpartitioned.tre 0.013703
5 gtr_params.txt TENT.25%.tre 0.438238
5 gtr_params.txt Exon.c1-unpartitioned.tre 0.000000
5 gtr_params.txt Exon.c12-unpartitioned.tre 0.000000
5 gtr_params.txt Exon.Homogenous.c123.tre 0.000003
5 gtr_params.txt Exon.c12-partitioned.tre 0.000000
5 gtr_params.txt Intron.Heterogenous.tre 0.007923
5 gtr_params.txt Exon.c123-partitioned.tre 0.005000
5 gtr_params.txt UCE.unpartitioned.tre 0.349778
5 gtr_params.txt Intron-unpartitioned.tre 0.184879
5 gtr_params.txt Exon.c3-unpartitioned.tre 0.045935
5 gtr_params.txt TENT.75%.tre 0.472387
5 gtr_params.txt Exon.c2-unpartitioned.tre 0.000000
5 gtr_params.txt WGT-Alternative.tre 0.467279
5 gtr_params.txt Exon.Homogenous.c12.tre 0.000000
5 gtr_params.txt TEIT.tre 0.000001
5 gtr_params.txt Intron.Homogenous.tre 0.216861
5 gtr_params.txt WGT-Best.tre 0.411902
5 gtr_params.txt TENT.tre 0.472318
5 gtr_params.txt Exon.Heterogenous.c12.tre 0.000000
5 gtr_params.txt TENT.50%.tre 0.447251
5 gtr_params.txt Exon.Amino_Acid.tre 0.126110
5 gtr_params.txt Exon.Heterogenous.c123.tre 0.001727
5 gtr_params.txt TENT+C3.tre 0.468975
5 gtr_params.txt TENT+outgroup.tre 0.472190
5 gtr_params.txt Intron-partitioned.tre 0.174686
6 gtr_params.txt tree.nwk 0.484669
6 HKY85_params.txt tree.nwk 0.399564
6 JC69_params.txt tree.nwk 0.000107
6 K80_params.txt tree.nwk 0.358042
6 F81_params.txt tree.nwk 0.000124
6 TN93_params.txt tree.nwk 0.400902
6 gtr_params.txt Exon.c123-RY-unpartitioned.tre 0.004339
6 gtr_params.txt Exon.c123-unpartitioned.tre 0.010899
6 gtr_params.txt TENT.25%.tre 0.463106
6 gtr_params.txt Exon.c1-unpartitioned.tre 0.000000
6 gtr_params.txt Exon.c12-unpartitioned.tre 0.000000
6 gtr_params.txt Exon.Homogenous.c123.tre 0.000006
6 gtr_params.txt Exon.c12-partitioned.tre 0.000000
6 gtr_params.txt Intron.Heterogenous.tre 0.004227
6 gtr_params.txt Exon.c123-partitioned.tre 0.004009
6 gtr_params.txt UCE.unpartitioned.tre 0.387847
6 gtr_params.txt Intron-unpartitioned.tre 0.174059
6 gtr_params.txt Exon.c3-unpartitioned.tre 0.023138
6 gtr_params.txt TENT.75%.tre 0.484819
6 gtr_params.txt Exon.c2-unpartitioned.tre 0.000000
6 gtr_params.txt WGT-Alternative.tre 0.472420
6 gtr_params.txt Exon.Homogenous.c12.tre 0.000000
6 gtr_params.txt TEIT.tre 0.000007
6 gtr_params.txt Intron.Homogenous.tre 0.182690
6 gtr_params.txt WGT-Best.tre 0.409369
6 gtr_params.txt TENT.tre 0.484669
6 gtr_params.txt Exon.Heterogenous.c12.tre 0.000000
6 gtr_params.txt TENT.50%.tre 0.481076
6 gtr_params.txt Exon.Amino_Acid.tre 0.126363
6 gtr_params.txt Exon.Heterogenous.c123.tre 0.002108
6 gtr_params.txt TENT+C3.tre 0.472827
6 gtr_params.txt TENT+outgroup.tre 0.484348
6 gtr_params.txt Intron-partitioned.tre 0.163511
7 gtr_params.txt tree.nwk 0.478948
7 HKY85_params.txt tree.nwk 0.398799
7 JC69_params.txt tree.nwk 0.000049
7 K80_params.txt tree.nwk 0.376216
7 F81_params.txt tree.nwk 0.000050
7 TN93_params.txt tree.nwk 0.404007
7 gtr_params.txt Exon.c123-RY-unpartitioned.tre 0.003195
7 gtr_params.txt Exon.c123-unpartitioned.tre 0.009481
7 gtr_params.txt TENT.25%.tre 0.489328
7 gtr_params.txt Exon.c1-unpartitioned.tre 0.000000
7 gtr_params.txt Exon.c12-unpartitioned.tre 0.000000
7 gtr_params.txt Exon.Homogenous.c123.tre 0.000001
7 gtr_params.txt Exon.c12-partitioned.tre 0.000000
7 gtr_params.txt Intron.Heterogenous.tre 0.007734
7 gtr_params.txt Exon.c123-partitioned.tre 0.002851
7 gtr_params.txt UCE.unpartitioned.tre 0.414341
7 gtr_params.txt Intron-unpartitioned.tre 0.205078
7 gtr_params.txt Exon.c3-unpartitioned.tre 0.048577
7 gtr_params.txt TENT.75%.tre 0.478882
7 gtr_params.txt Exon.c2-unpartitioned.tre 0.000000
7 gtr_params.txt WGT-Alternative.tre 0.485720
7 gtr_params.txt Exon.Homogenous.c12.tre 0.000000
7 gtr_params.txt TEIT.tre 0.000000
7 gtr_params.txt Intron.Homogenous.tre 0.257835
7 gtr_params.txt WGT-Best.tre 0.466392
7 gtr_params.txt TENT.tre 0.478948
7 gtr_params.txt Exon.Heterogenous.c12.tre 0.000000
7 gtr_params.txt TENT.50%.tre 0.493487
7 gtr_params.txt Exon.Amino_Acid.tre 0.174989
7 gtr_params.txt Exon.Heterogenous.c123.tre 0.006909
7 gtr_params.txt TENT+C3.tre 0.478067
7 gtr_params.txt TENT+outgroup.tre 0.479198
7 gtr_params.txt Intron-partitioned.tre 0.193241
8 gtr_params.txt tree.nwk 0.475486
8 HKY85_params.txt tree.nwk 0.375882
8 JC69_params.txt tree.nwk 0.000020
8 K80_params.txt tree.nwk 0.347563
8 F81_params.txt tree.nwk 0.000019
8 TN93_params.txt tree.nwk 0.380224
8 gtr_params.txt Exon.c123-RY-unpartitioned.tre 0.001158
8 gtr_params.txt Exon.c123-unpartitioned.tre 0.006485
8 gtr_params.txt TENT.25%.tre 0.441839
8 gtr_params.txt Exon.c1-unpartitioned.tre 0.000000
8 gtr_params.txt Exon.c12-unpartitioned.tre 0.000000
8 gtr_params.txt Exon.Homogenous.c123.tre 0.000000
8 gtr_params.txt Exon.c12-partitioned.tre 0.000000
8 gtr_params.txt Intron.Heterogenous.tre 0.004797
8 gtr_params.txt Exon.c123-partitioned.tre 0.001802
8 gtr_params.txt UCE.unpartitioned.tre 0.363899
8 gtr_params.txt Intron-unpartitioned.tre 0.176299
8 gtr_params.txt Exon.c3-unpartitioned.tre 0.043516
8 gtr_params.txt TENT.75%.tre 0.475699
8 gtr_params.txt Exon.c2-unpartitioned.tre 0.000000
8 gtr_params.txt WGT-Alternative.tre 0.472784
8 gtr_params.txt Exon.Homogenous.c12.tre 0.000000
8 gtr_params.txt TEIT.tre 0.000000
8 gtr_params.txt Intron.Homogenous.tre 0.202248
8 gtr_params.txt WGT-Best.tre 0.424739
8 gtr_params.txt TENT.tre 0.475486
8 gtr_params.txt Exon.Heterogenous.c12.tre 0.000000
8 gtr_params.txt TENT.50%.tre 0.453942
8 gtr_params.txt Exon.Amino_Acid.tre 0.120799
8 gtr_params.txt Exon.Heterogenous.c123.tre 0.002782
8 gtr_params.txt TENT+C3.tre 0.474401
8 gtr_params.txt TENT+outgroup.tre 0.474892
8 gtr_params.txt Intron-partitioned.tre 0.165279
9 gtr_params.txt tree.nwk 0.496638
9 HKY85_params.txt tree.nwk 0.370883
9 JC69_params.txt tree.nwk 0.000008
9 K80_params.txt tree.nwk 0.340849
9 F81_params.txt tree.nwk 0.000008
9 TN93_params.txt tree.nwk 0.381357
9 gtr_params.txt Exon.c123-RY-unpartitioned.tre 0.001673
9 gtr_params.txt Exon.c123-unpartitioned.tre 0.005935
9 gtr_params.txt TENT.25%.tre 0.458018
9 gtr_params.txt Exon.c1-unpartitioned.tre 0.000000
9 gtr_params.txt Exon.c12-unpartitioned.tre 0.000000
9 gtr_params.txt Exon.Homogenous.c123.tre 0.000000
9 gtr_params.txt Exon.c12-partitioned.tre 0.000000
9 gtr_params.txt Intron.Heterogenous.tre 0.001580
9 gtr_params.txt Exon.c123-partitioned.tre 0.001765
9 gtr_params.txt UCE.unpartitioned.tre 0.378752
9 gtr_params.txt Intron-unpartitioned.tre 0.129424
9 gtr_params.txt Exon.c3-unpartitioned.tre 0.015548
9 gtr_params.txt TENT.75%.tre 0.496760
9 gtr_params.txt Exon.c2-unpartitioned.tre 0.000000
9 gtr_params.txt WGT-Alternative.tre 0.488226
9 gtr_params.txt Exon.Homogenous.c12.tre 0.000000
9 gtr_params.txt TEIT.tre 0.000000
9 gtr_params.txt Intron.Homogenous.tre 0.183712
9 gtr_params.txt WGT-Best.tre 0.425934
9 gtr_params.txt TENT.tre 0.496638
9 gtr_params.txt Exon.Heterogenous.c12.tre 0.000000
9 gtr_params.txt TENT.50%.tre 0.463606
9 gtr_params.txt Exon.Amino_Acid.tre 0.115432
9 gtr_params.txt Exon.Heterogenous.c123.tre 0.000754
9 gtr_params.txt TENT+C3.tre 0.482155
9 gtr_params.txt TENT+outgroup.tre 0.496630
9 gtr_params.txt Intron-partitioned.tre 0.119441
10 gtr_params.txt tree.nwk 0.452522
10 HKY85_params.txt tree.nwk 0.351492
10 JC69_params.txt tree.nwk 0.000042
10 K80_params.txt tree.nwk 0.306599
10 F81_params.txt tree.nwk 0.000044
10 TN93_params.txt tree.nwk 0.356428
10 gtr_params.txt Exon.c123-RY-unpartitioned.tre 0.005018
10 gtr_params.txt Exon.c123-unpartitioned.tre 0.011338
10 gtr_params.txt TENT.25%.tre 0.414125
10 gtr_params.txt Exon.c1-unpartitioned.tre 0.000000
10 gtr_params.txt Exon.c12-unpartitioned.tre 0.000000
10 gtr_params.txt Exon.Homogenous.c123.tre 0.000007
10 gtr_params.txt Exon.c12-partitioned.tre 0.000000
10 gtr_params.txt Intron.Heterogenous.tre 0.003489
10 gtr_params.txt Exon.c123-partitioned.tre 0.004066
10 gtr_params.txt UCE.unpartitioned.tre 0.362829
10 gtr_params.txt Intron-unpartitioned.tre 0.135654
10 gtr_params.txt Exon.c3-unpartitioned.tre 0.026803
10 gtr_params.txt TENT.75%.tre 0.452403
10 gtr_params.txt Exon.c2-unpartitioned.tre 0.000000
10 gtr_params.txt WGT-Alternative.tre 0.441028
10 gtr_params.txt Exon.Homogenous.c12.tre 0.000000
10 gtr_params.txt TEIT.tre 0.000002
10 gtr_params.txt Intron.Homogenous.tre 0.167796
10 gtr_params.txt WGT-Best.tre 0.387226
10 gtr_params.txt TENT.tre 0.452522
10 gtr_params.txt Exon.Heterogenous.c12.tre 0.000000
10 gtr_params.txt TENT.50%.tre 0.431235
10 gtr_params.txt Exon.Amino_Acid.tre 0.160397
10 gtr_params.txt Exon.Heterogenous.c123.tre 0.002778
10 gtr_params.txt TENT+C3.tre 0.443803
10 gtr_params.txt TENT+outgroup.tre 0.452343
10 gtr_params.txt Intron-partitioned.tre 0.126445
